n_participant,duration,age>65,male,ethnicity_white,use_technology,medication,follow_up_considered,use_wearables,use_mobile_app,interviews_needed,questionare_completed,feedback_provided,prioir_treatment_history_considered,co_mobidities_considered,treatment_type,biosamples_collected,randomised,mutli_site,adverse_event_considered,support_sessions,retention_rate
32329.0,45.0,0.2412078821764225,0.08836110704653549,0.8366219667024035,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.716966667335439
79529.0,58.0,0.43533655504456864,0.38092174900765463,0.7887843474910902,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.3280739394213365
27120.0,44.0,0.3391391627727445,0.5340976838680358,0.8784647784652234,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5439415441152587
43925.0,48.0,0.23971056881734074,0.44322202536931093,0.7822194247839227,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7730609247371838
7892.0,36.0,0.25875289899676973,0.38793293721054356,0.7841032445197091,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.48253108317639803
2584.0,30.0,0.26679507481477444,0.37343601205266724,0.7785270170344777,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6161722855677596
96267.0,68.0,0.4425813077220886,0.3810152752748954,0.7913679336383468,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.3477990312882238
83606.0,60.0,0.3217688219640474,0.5215317246136111,0.6730049877099381,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6720416023073438
69613.0,55.0,0.22964917395091805,0.429741396117679,0.6457186371375303,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6045809903235586
40925.0,48.0,0.2139037485097198,0.3212995001408355,0.5402171985404214,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6836844321881642
17371.0,41.0,0.1935036943705412,0.3015480979977232,0.6158404857657749,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6506242567104175
15686.0,40.0,0.1971576258738993,0.26324075708730715,0.7750584854879827,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7822269404390699
25062.0,43.0,0.20097330839353506,0.2805214605259359,0.7854973279058524,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8126284984163941
54945.0,51.0,0.43875237710250514,0.31859665015964805,0.5180604732103441,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.33145796360684116
71474.0,56.0,0.19187638844923743,0.5206162281411779,0.6234866683991603,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6299297482021537
66037.0,54.0,0.20553942502163436,0.2578284069846451,0.6605142485422354,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7918025792840148
28029.0,44.0,0.3016562216243084,0.28959458095512486,0.6852733285101624,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5753232843411173
95489.0,67.0,0.15563736669050454,0.3799537716385997,0.594402315632922,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8482585465919338
73803.0,56.0,0.21599688430619704,0.25426217590225547,0.655998292700276,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5600328742499334
55458.0,51.0,0.253651587081529,0.293272073100371,0.7125678620273235,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6939256608420448
61191.0,53.0,0.15920467537598212,0.33860250350583276,0.8569919208003498,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8346214091758972
41989.0,48.0,0.47352219673407614,0.26330039470126415,0.5688644422579971,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.41667501545571245
24811.0,43.0,0.18719823287428303,0.5701241012690086,0.7909751189293117,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5874885974061924
35629.0,46.0,0.22662766570580894,0.2627373853016385,0.4274492467688295,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8203084589745467
75797.0,57.0,0.08035719993618229,0.3469101088717883,0.7209738411149824,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.718992011913441
1489.0,28.0,0.32914717913443975,0.13687068060773547,0.9007853676607042,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6388492728204357
11651.0,38.0,0.3707555124665994,0.4167965750430964,0.4232239583704358,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7303447748160392
4648.0,33.0,0.06677223446440848,0.5098062410943188,0.7158652902805365,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6896662861323781
4121.0,33.0,0.2952860811921247,0.12139905433512972,0.865431324989014,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6650579019285906
85553.0,61.0,0.39134994937591233,0.3876064877663557,0.8641086878628478,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6444971034041093
70381.0,55.0,0.3354414595813145,0.5106921292232869,0.5463663465962453,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.562390924002754
47444.0,49.0,0.11731346406427295,0.46540553324361955,0.785571537243204,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6521058456586777
9829.0,37.0,0.1585681236308019,0.19182201254787037,0.7389265746919667,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8527478798208147
49187.0,50.0,0.2501823235534059,0.27900821752918165,0.5905071676357468,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.527711638138772
47374.0,49.0,0.23519475409343338,0.3545891475673402,0.6156553253988403,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7810905848782914
17362.0,41.0,0.32224080958121565,0.38440346975124245,0.7096101274472885,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.36737129809594227
43413.0,48.0,0.44365738254029613,0.4240184899422292,0.8037379497690406,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4722132067066449
39881.0,47.0,0.42170462033686346,0.5381605856647206,0.7691426251443184,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5535827037056159
61604.0,53.0,0.30421248285315133,0.5364846647779227,0.5835662653293561,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6207538653229823
63528.0,53.0,0.22143609788747826,0.44298783669082026,0.42041796404597814,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5613913092730168
4578.0,33.0,0.5266557103938811,0.3330560577941211,0.7604955567977417,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4302365051196674
37493.0,47.0,0.48432433155495985,0.6289106425970367,0.7882051176983275,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.2911522474975408
62605.0,53.0,0.33404489338987803,0.56500947568052,0.890365516056456,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6181558766667534
50338.0,50.0,0.313542540192124,0.43905570378133835,0.4832334180413787,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6298177354254189
85656.0,61.0,0.171994549746936,0.4330920200526591,0.6129870555364165,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7327626700776357
65886.0,54.0,0.4346062993287685,0.290211002851914,0.8524567439531459,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.3371765430343157
16335.0,40.0,0.5445900648970281,0.521926082234261,0.8561607149428633,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.47916162226423886
7103.0,35.0,0.16441006395447377,0.6383616190919235,0.9299229162857164,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6821228525401242
64260.0,54.0,0.17968743487791367,0.2625589028728107,0.5240488851131225,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7070987402427867
2700.0,31.0,0.23686638283214487,0.2761405344818282,0.8163534519462893,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8145073546582027
58598.0,52.0,0.2171970993851242,0.40111073838827227,0.7935869696247302,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.3238745120893169
94026.0,66.0,0.2934095814345072,0.29372598372018993,0.9180751047884279,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7016968459486193
57569.0,52.0,0.28191327576254216,0.38937681749108616,0.5418267424237899,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6506080555794451
38848.0,47.0,0.16267984009001205,0.3855157853099897,0.7272509917653837,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7946367082411446
64347.0,54.0,0.5534728837794627,0.27753771654288867,0.8210540365694735,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.3833318358667061
45852.0,49.0,0.17464310075931572,0.6564133529431223,0.8153056526710063,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5267942538464082
54584.0,51.0,0.2881857139373178,0.2542724770100595,0.7029609898332868,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6969633055114991
94149.0,66.0,0.20193407185012371,0.39130785680568536,0.876919858948622,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6639318672384537
38641.0,47.0,0.4849680490771786,0.2921675823439208,0.5226866228686602,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5638533659619563
96121.0,68.0,0.25809979074356354,0.593056431275723,0.49879969595878415,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7060726656812665
90540.0,63.0,0.31709656207240233,0.4171392748936735,0.7849262686016817,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.32947651943700196
19619.0,41.0,0.5710873429360858,0.415795183289389,0.74716523022955,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.380580637555953
6983.0,35.0,0.25364214081735087,0.6483636471806562,0.8446569447829676,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6275197058221251
10123.0,37.0,0.34142476238031655,0.3548731453953961,0.7708224037333915,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5943861943550974
1871.0,29.0,0.19312423499395737,0.4507999042077215,0.6631099676296626,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6865565419476188
9490.0,37.0,0.28655567333581194,0.295192328315481,0.9053057623297145,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6110907033377402
68317.0,55.0,0.3876552140714026,0.3942332659412115,0.7482418848771754,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5063773631907057
7165.0,35.0,0.16722344127004554,0.4899042353532137,0.7062999053124083,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7716022763660805
31932.0,45.0,0.25828728681433416,0.2798113632517071,0.9525450869818424,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5663433937004345
84495.0,60.0,0.34679544653804123,0.36394348124616277,0.5803781877416454,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5484521768767967
2376.0,30.0,0.12394426931472753,0.45074077703474313,0.7342132395062438,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8489689199850434
81456.0,59.0,0.3808607465716111,0.24180941111512694,0.8199898299618923,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.39664351936900505
28221.0,44.0,0.3333379912131118,0.4884302120711144,0.7259022471206744,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5665123239870001
11861.0,38.0,0.23181134751055874,0.4467993349278375,0.6486426021486654,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.652269196159113
69689.0,55.0,0.30561163703540406,0.3442859620807277,0.844766248663949,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5554657068608937
62913.0,53.0,0.5630785200698442,0.4124391915125965,0.6822444535729774,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4944181268640393
87753.0,62.0,0.1407162436372869,0.6732483869917906,0.8684029675322217,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6344171285715174
73520.0,56.0,0.29270568458585344,0.23965318611062777,0.6043949460352963,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5172816969215377
80358.0,59.0,0.48244930570252725,0.3850509098063494,0.7940589512250695,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.741860909674421
28239.0,44.0,0.19481992522692865,0.6455442808656109,0.6650435482865292,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.350457641915019
17785.0,41.0,0.24194490246820763,0.2900156200079415,0.8105827944164294,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6464699608270559
75074.0,57.0,0.45049800277639707,0.3368622938037193,0.876770655509836,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5253951938616955
80693.0,59.0,0.3021806416948505,0.5497503765924059,0.7342527562908013,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.647687156611352
99051.0,73.0,0.23126070870952814,0.4305962492165603,0.75640632950742,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7020645342314599
41291.0,48.0,0.14998107286214246,0.3809232200123465,0.45384375732409415,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.509618288337892
37233.0,47.0,0.41768394152821026,0.22888159234128433,0.5463578489219139,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6244522661863474
77652.0,58.0,0.6041192368822069,0.5278808616430669,0.8072122798050273,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.32442256340667885
34113.0,46.0,0.3185784295237856,0.6872111241191261,0.7668892107286532,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.3909491859091667
93079.0,65.0,0.4079639112138403,0.3975188823369587,0.9134307110917148,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6894356433334117
85848.0,61.0,0.22802952591150333,0.5237043602998949,0.8349617368703435,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5825647368465782
42928.0,48.0,0.1855970125607832,0.3298126415714803,0.6630182456871118,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7881164971098763
75100.0,57.0,0.13722859843348295,0.3103931240952746,0.6991531104869374,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6456926855588021
75467.0,57.0,0.36997545233435086,0.22161808060577692,0.7552801370896336,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5224237077547184
10357.0,37.0,0.48684970404805605,0.46004747051402456,0.6913226567718894,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5605501376515384
90260.0,63.0,0.2646488413410977,0.5939763926666084,0.915661885723539,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5677540948884714
50550.0,50.0,0.19960526702132075,0.3771919752254956,0.653064562848819,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5247167487466492
82654.0,59.0,0.15733814485957928,0.2688250276420696,0.8373957374625591,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8300697919780494
32039.0,45.0,0.42747907220389547,0.23899567818362907,0.842252243802182,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5234852274442022
89558.0,63.0,0.3090586435801471,0.5165814327573084,0.6243333652946471,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6981116379556537
38951.0,47.0,0.3192118803329522,0.4360524699583237,0.6357443656744103,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6598253642817851
1133.0,27.0,0.2797376311533979,0.4821649509205876,0.7476042815139616,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.3981856161080199
90543.0,63.0,0.45113957272659416,0.3930404862902028,0.7278445307293834,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4745180117344314
9174.0,37.0,0.2445467267187453,0.5594520842251065,0.7922253100430674,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5666923025915402
31965.0,45.0,0.2887066262151604,0.3451768814255218,0.6006032989256305,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5758362973824172
95009.0,66.0,0.4359148833388684,0.38151478344784767,0.5500693340227135,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6538668559660986
95063.0,67.0,0.3971164529787818,0.5643767386926378,0.7398000275401323,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4091073628210681
57365.0,52.0,0.43820203605519076,0.5133440116119293,0.8271496012244547,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.39240645583939754
63202.0,53.0,0.16231140298285343,0.535283160947652,0.8070451140696048,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5795861325618256
44872.0,49.0,0.3472209178486665,0.22372395734676456,0.6996293505632497,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7305831871833515
29356.0,45.0,0.38079565807972204,0.44481768330053095,0.47456822496970763,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.660270915035066
32900.0,46.0,0.3322184043171609,0.513914849315733,0.650399654606331,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.49558227192430987
67268.0,54.0,0.4537752421436569,0.4585726493111199,0.8244034236870571,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.32945696741782
75250.0,57.0,0.49632954450576156,0.5421109967671294,0.8911199621769824,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5072579634602633
79168.0,58.0,0.1569302991112357,0.5987125971176657,0.5094938781266175,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6475537084597197
78972.0,58.0,0.20726578848135552,0.2429199128610819,0.900733223008756,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7684260384940699
9166.0,37.0,0.5370620996814445,0.32100996818676053,0.8488209711445751,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.36752315223020343
49467.0,50.0,0.2372027774349263,0.628544934751381,0.884400919308139,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7527348562615911
5803.0,34.0,0.07665541906597408,0.39253114006628836,0.7553277386870701,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6252807766808108
54975.0,51.0,0.10612409205086766,0.13590331030845457,0.7754748812619406,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7732413181608653
44181.0,49.0,0.31298581717689355,0.16018671291997022,0.8833510869560206,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6548579914968896
88776.0,62.0,0.36170955477961725,0.3858835840616902,0.6804155878536366,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6650533148003415
35124.0,46.0,0.1879784747627574,0.4545487499111171,0.9191482629378164,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7568338532196298
11751.0,38.0,0.2959944574468192,0.2901083054339106,0.7648987143065686,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5226428385165832
14342.0,39.0,0.1629664488944564,0.3849251747655956,0.874578068013586,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8140707075353812
76163.0,57.0,0.2849931186775931,0.265502880216004,0.8783979118305385,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5978064832253869
61841.0,53.0,0.09417546006324141,0.39478911292624347,0.43741185313731384,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7256830176688277
10157.0,37.0,0.34038186014505345,0.1522765658763387,0.8360769514244845,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7770283480369949
8456.0,36.0,0.38109418266837686,0.4692458423191434,0.6866931543277435,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.2997124234777159
70112.0,55.0,0.4865689104450469,0.45733129551966495,0.5503591853234735,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7210288545480565
7323.0,35.0,0.37176879039317684,0.6203313690836377,0.7328456341364534,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.45898073132188255
82195.0,59.0,0.4004854832791282,0.5172373183202167,0.9032876758089943,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.35900259168328813
70639.0,55.0,0.17489948423499466,0.5135330887852889,0.7081693750704154,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5540768450010068
8181.0,36.0,0.18451438568693687,0.2469873568387919,0.8444320279790011,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8073016903051901
8530.0,36.0,0.28464644333283895,0.2772227961090991,0.7819619315893193,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5622985176215145
98665.0,72.0,0.2893958996719208,0.369258142344713,0.6122648643180836,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7238658075546693
37458.0,47.0,0.23195633412234773,0.40100502128528037,0.9701704268359147,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6151904997839311
37096.0,47.0,0.4971254839927321,0.3303785184333322,0.8121998629650943,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4732358901010505
81289.0,59.0,0.035943997976164085,0.5923667333729481,0.9366239428405737,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8769415336288993
94727.0,66.0,0.25559435415283105,0.08091216956983906,0.6214282988267362,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6793223644405106
98601.0,72.0,0.13511975751305208,0.35210434199485247,0.5952177827828428,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8315937665379619
75350.0,57.0,0.5161002494141882,0.23925120494792726,0.8492512333747078,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4541036766839756
37657.0,47.0,0.34759723973346535,0.6300944751580487,0.8404326433605853,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4065343785040054
8396.0,36.0,0.2549851494906513,0.45360699602355015,0.7505723625771052,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6965196385496972
77726.0,58.0,0.16284377317424,0.381188065537361,0.8687861768571247,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6587709819116889
55863.0,51.0,0.3397259522601875,0.2602052563477456,0.6891938165239582,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5915461308254608
42451.0,48.0,0.13922534146245763,0.45356532993002796,0.5674803711638841,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7102832024283529
90640.0,63.0,0.34547573918786373,0.2256479639691565,0.5778548979031548,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5436167508810053
11164.0,38.0,0.5516481948448313,0.43872441531573675,0.8239935927263922,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.44185193120436483
49288.0,50.0,0.5217446205865914,0.6366644870054438,0.574896933495049,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.42892456141336666
1185.0,27.0,0.18276824399703112,0.6207736996425011,0.9165257323725796,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6457243887378457
46893.0,49.0,0.514529950176974,0.28174587579045784,0.8267224417718,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.43517430646919525
5678.0,34.0,0.0836973282281113,0.6075499058773783,0.8659604829984572,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7795422975365037
11926.0,38.0,0.25390935945709425,0.1495753946939162,0.9183797069403912,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6955125208060493
